"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
121	3.860053e+01	1.965170e+00	0.000000e+00	8.878276e-01	-4.601762e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.601762e-01	8.878276e-01	0.000000e+00
122	3.893166e+01	1.793538e+00	0.000000e+00	8.963511e-01	-4.433450e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.433450e-01	8.963511e-01	0.000000e+00
123	3.926597e+01	1.628183e+00	0.000000e+00	9.038659e-01	-4.278160e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.278160e-01	9.038659e-01	0.000000e+00
124	3.960309e+01	1.468621e+00	0.000000e+00	9.112965e-01	-4.117507e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	4.117507e-01	9.112965e-01	0.000000e+00
125	3.994297e+01	1.315050e+00	0.000000e+00	9.190948e-01	-3.940364e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.940364e-01	9.190948e-01	0.000000e+00
126	4.028577e+01	1.168086e+00	0.000000e+00	9.271467e-01	-3.746984e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.746984e-01	9.271467e-01	0.000000e+00
127	4.063157e+01	1.028334e+00	0.000000e+00	9.353098e-01	-3.538299e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.538299e-01	9.353098e-01	0.000000e+00
128	4.098041e+01	8.963661e-01	0.000000e+00	9.434318e-01	-3.315666e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.315666e-01	9.434318e-01	0.000000e+00
129	4.133228e+01	7.727015e-01	0.000000e+00	9.513522e-01	-3.081054e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	3.081054e-01	9.513522e-01	0.000000e+00
130	4.168711e+01	6.577873e-01	0.000000e+00	9.589216e-01	-2.836713e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.836713e-01	9.589216e-01	0.000000e+00
131	4.204476e+01	5.519862e-01	0.000000e+00	9.660031e-01	-2.585304e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.585304e-01	9.660031e-01	0.000000e+00
132	4.240505e+01	4.555620e-01	0.000000e+00	9.724879e-01	-2.329533e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.329533e-01	9.724879e-01	0.000000e+00
133	4.276776e+01	3.686773e-01	0.000000e+00	9.782951e-01	-2.072168e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	2.072168e-01	9.782951e-01	0.000000e+00
134	4.313264e+01	2.913915e-01	0.000000e+00	9.833767e-01	-1.815773e-01	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e+00	1.815773e-01	9.833767e-01	0.000000e+00
